123117,大众,neu
126997,哈弗,neu
110173,江淮,neu
131981,golf,pos
107145,奥迪,neu
107145,宝马,neu
107145,奔驰,neu
127758,330,neu
127758,北京,neu
117430,丰田,neu
106712,宝骏730,neu
106712,风行,neu
100080,朗行,neu
115382,宝马,neu
109412,赛欧,neu
109412,乐风,neu
109412,科沃兹,neu
109412,迈锐宝,neu
109412,创酷,neu
109412,雪佛兰,neu
109412,科帕奇,neu
109412,科迈罗,neu
109412,科鲁兹,neu
106863,途观,pos
106863,上汽大众,neu
128204,比亚迪,neu
119778,大众,pos
103325,丰田卡罗拉,pos
127150,十代思域,neu
127150,丰田,pos
127150,本田,neu
103723,速派,pos
131710,梅赛德斯,pos
127610,奥迪,pos
127610,Q7,pos
105451,威驰,neu
105451,一汽丰田,neu
105451,卡罗拉,neu
130262,大众,neu
130262,甲壳虫,neu
130262,福特,neu
130454,途安L,pos
105595,瑞风s3,neu
101131,凯越,neu
101131,昂科威,neu
101131,别克,neu
101131,通用,neu
101131,君威,neu
101131,君越,neu
101131,英朗,neu
106183,双环,pos
108283,福特锐界,neu
130013,爱丽舍,neu
121855,哈弗,neu
122368,沃尔沃,neu
122368,宝马,neu
122368,奔驰,neu
126609,福克斯,neu
120910,迈腾,pos
116388,别克,neu
102066,丰田汉兰达,neg
128257,凌渡,neu
125887,胜达,pos
114402,a6,neu
104272,宝马5系,neu
104272,奔驰E级,neu
104272,奥迪A6L,neu
104272,辉昂,pos
104272,上汽大众,neu
113197,江淮,pos
113197,比亚迪,neu
130883,奥德赛,neu
119761,别克,neu
120003,发现,neg
106767,轩逸,pos
123838,明锐,neu
110873,Polo,neu
125155,长安欧尚,pos
125155,风行,neu
114300,朗逸,neu
102905,发现,neu
110891,启辰晨风,neu
100865,比亚迪,pos
126739,雷克萨斯,pos
118578,jeep,neu
118578,道奇,neu
118578,克莱斯勒,neu
113034,汉兰达,pos
126801,长安欧尚,neu
104672,宝马5系,neu
104672,奔驰,neu
131487,卡罗拉,neu
127118,长安,neu
120918,奇骏,neu
120918,rav4,neu
129412,汉兰达,neu
130808,奥迪,neu
115329,雷凌双擎,neu
112861,阳光,neg
128544,330,neu
128544,宝马,neu
128544,奔驰,neu
126621,雷凌,neu
111916,发现,neg
128680,奥迪,neu
128680,q5,neu
122303,大众,neu
125951,宝马,neu
126315,凯美瑞,neu
125657,雅阁,pos
101829,昕动,neu
129623,玛驰,neu
132131,长安cs75,neu
132131,长安,neu
129541,广汽本田冠道,neu
114026,宾利飞驰,neu
112652,捷达,neu
121740,林肯,neu
128447,卡罗拉,neu
102668,上海大众朗逸,pos
101438,广汽传祺,neu
115854,高尔夫7,neu
108550,众泰,pos
127023,桑塔纳,neu
107264,马自达6,pos
107264,408,neu
107264,速腾,pos
112294,凌渡GTS,neu
112294,GLI,pos
128535,爱丽舍,pos
130371,君越,pos
115099,雷凌双擎,neu
123620,丰田,neu
123620,斯巴鲁,neu
123620,铃木,neu
123620,日产,neu
123620,本田,neu
123620,三菱,neu
123620,马自达,neu
123620,五十铃,neu
113080,奥迪,neu
113080,北京,neu
113080,q5,neu
110455,劳斯莱斯,neu
111481,通用,neu
111481,英朗,neu
111481,别克,neu
111481,总裁,neu
126036,凯迪拉克,neu
126036,宝马320,neu
126036,奔驰,neu
110770,通用,neu
110770,英朗,neu
101963,布加迪,neu
115539,奥迪,neu
115539,发现,neu
114449,大众,pos
110249,凯越,neu
110249,别克,neu
120409,途观,neu
109432,东风日产,neu
101397,威朗,neu
109644,起亚,neu
122003,大众,neu
122003,斯柯达,pos
105036,飞度,pos
114281,广汽丰田,neu
127858,福特,neu
129766,众泰,neu
124572,奥迪,neu
124572,宝马,neu
124572,奔驰,neu
108998,大众途观,neu
110041,雷克萨斯,pos
128685,途胜,neu
128685,瑞纳,neu
128685,朗动,neu
128685,索纳塔,neu
128685,名图,neu
128685,ix35,neu
128685,领动,neu
129189,现代,pos
109402,卡罗拉,neu
101916,迈腾,neu
101916,蒙迪欧,neu
101916,海马,neu
105843,宝马,neu
102583,斯柯达,neu
116260,宝马,neu
103198,斯柯达,pos
130129,比亚迪,neu
109445,马自达,neu
109445,阿特兹,neu
104848,jeep,neu
104848,大切诺基,neu
113728,斯柯达,neu
102577,东风悦达起亚,neg
127357,长安,neu
114070,千里马,neu
109156,北汽幻速,neu
126329,polo,neu
126329,上海大众,neu
126473,凯越,neu
126473,英朗,neu
128681,奔驰,pos
130509,i8,neu
130509,本田思域,neu
109735,自由光,neu
109735,昂科威,neu
128064,凯越,neu
128064,通用,neu
121540,飞度,neu
130953,卡罗拉,neu
129431,glk,neu
129431,奔驰,neu
103101,宝马,neu
130075,江淮瑞风,neu
108351,威驰,neu
108351,一汽,neu
121803,长安,neu
108638,江淮,neu
104972,奔奔,neu
104972,长安,neu
127916,雪铁龙,pos
115712,起亚,neu
118603,法拉利,pos
104751,迈腾,neu
104751,阿特兹,pos
113781,北汽幻速,neu
108591,福特,neu
120786,速腾,pos
127631,牧马人,pos
127631,jeep,pos
128276,晶锐,pos
102147,现代,neu
102147,现代途胜,neu
119821,丰田,neu
119821,标志,neu
131766,江淮,pos
132207,东风悦达起亚,pos
111588,阿特兹,neu
111588,速派,neu
124024,英朗,neu
118734,发现,neu
128783,红旗,neu
115286,大众,pos
131135,晶锐,neu
108581,高尔夫,neu
108155,哈弗,neu
106570,408,neu
106570,标致,neu
111440,雷诺,neu
111440,标致,neu
111440,北京,neu
111440,雪铁龙,neu
110190,斯巴鲁,neu
110190,纳智捷,neu
110190,奇瑞,neu
110190,东风标致,neu
110190,福特,neu
110190,荣威,neu
110190,吉利,neu
112422,野马,neu
132434,明锐,neu
119871,传祺,neu
119871,广汽传祺,neu
117890,速派,neu
119292,梅赛德斯-奔驰,neu
118812,沃尔沃,neu
118812,大众,neu
118812,奔驰,neu
118812,雷诺,neu
118812,ml,neu
118812,宝马,neu
118812,通用,neu
122721,北汽幻速,neu
113062,长安,neu
106097,牧马人,neu
102646,英菲尼迪,neu
127696,凌特,neu
127696,北京,neg
118338,英朗,neu
110652,别克君越,pos
119863,哈弗,pos
128488,雪佛兰,pos
128488,科鲁兹,pos
106933,法拉利,neu
106933,标志,neu
127159,途观,pos
125142,梅赛德斯-奔驰,neu
118747,卡罗拉,neu
118747,雷凌,neu
106207,途安l,neu
100338,奥迪,pos
100578,江淮,neu
100578,北汽,neu
114335,荣放,pos
114335,rav4,neu
117360,k5,neu
117360,起亚,neu
117786,发现,pos
119201,哈弗h2,pos
110724,轩逸,pos
132793,长安马自达,neu
124095,宝骏560,neu
100992,大众速腾,neu
121081,法拉利,neu
130231,君越,neg
122198,速派,neu
101468,奥迪,neu
101468,a3,pos
116531,东风日产,neu
132950,别克,pos
123957,启辰,neu
102692,福特蒙迪欧,neu
131958,中兴,pos
126456,梅赛德斯-奔驰,neu
126456,奔驰,neu
102877,东风雪铁龙,neu
102877,c4世嘉,neu
102118,传祺,neu
102118,gs4,neu
128528,丰田,neu
128528,凯迪拉克,neu
128528,雪佛兰,neu
128528,别克,neu
113600,大众,neu
116229,君威,neu
116229,迈锐宝,neu
116229,上汽通用,neu
116229,君越,neu
109285,凯美瑞,neu
121236,迈腾,neu
120140,东风悦达起亚,neu
120140,起亚,neu
107102,polo,pos
129942,斯柯达Yeti,pos
132822,昕动,pos
132822,斯柯达,neu
132822,捷达,neu
116217,长城,pos
116217,奇瑞,neu
116217,广汽传祺,neu
116217,北汽,neu
116217,上汽,neu
107095,昂科威,neu
120102,一汽奥迪,neu
120102,奥迪,neu
120102,q7,neg
120102,a6,neu
120102,q3,neu
120102,q5,neu
131186,博越,neu
102257,朗动,pos
132488,宝骏730,neu
129941,东风雪铁龙,neu
113828,红旗,neu
104224,野马,pos
114109,比亚迪,neu
129895,法拉利,pos
131262,帕萨特,pos
108719,发现,neu
109284,迈锐宝,pos
124637,荣放,neu
124637,丰田rav4,neu
131984,斯柯达,neu
131984,速派,pos
126137,东风标致,neu
126137,308,neu
104809,ix35,pos
126964,英朗,neu
108853,轩逸,neu
121346,福美来,neu
118653,A7,pos
122065,卡罗拉,pos
119285,起亚,neu
117536,福特,neu
109650,发现,neu
116149,酷威,neu
116149,道奇,neu
106716,威驰,neu
110099,北汽幻速,neu
122355,富康,neu
122398,海马,pos
131800,长安铃木,neu
117960,北汽幻速,neu
110667,上海大众,neg
117196,菲亚特,neu
108729,本田,neu
109955,奥迪,neu
109955,发现,neu
110865,三菱,neu
110865,北京现代ix25,neu
110865,劲炫,neu
110865,起亚,neu
110865,长安铃木维特拉,neu
130900,长安欧尚,neu
130900,长安,neu
108195,飞度,neu
114501,奥迪80,neu
114993,标致307,neu
121696,308,neu
121696,标致,neu
124636,卡罗拉,neu
102501,蓝鸟,neu
102501,日产,pos
102501,东风日产,neu
120145,标志,neu
120145,雪铁龙,neg
106898,博越,neu
106898,奇骏,neu
106898,途观,pos
111981,阳光,neu
106098,众泰z700,neu
128031,途观,neu
124094,上汽通用,neu
124094,别克,neu
115572,大众,neu
125827,途观,pos
124790,丰田,neu
110619,大众,neu
110619,桑塔纳,neu
122064,哈弗,neu
100787,奥迪,neu
124643,宝马,neu
120274,长安欧诺,neu
120274,长安欧尚,pos
120274,长安,neu
126212,索纳塔,neu
119979,特斯拉,pos
119979,奥迪a4,neu
128549,宝马,neu
128549,大众,neu
128549,标致,neu
126913,广汽丰田,pos
109801,玛莎拉蒂,neu
109801,法拉利,neu
103694,老四眼,neu
103694,POLO,neu
108925,帝豪gs,neu
108925,吉利,pos
130937,翼搏,neu
130937,福特,neu
106615,瑞纳,neu
106615,悦纳,pos
114047,帕萨特,pos
105657,吉利,pos
132900,法拉利,neu
132900,宝马5,neu
132900,凯迪拉克srx,neu
132548,轩逸,neu
121878,长安,neu
107009,轩逸,neu
129724,哈弗h2,neu
129724,东南,pos
101010,威朗,neu
101010,别克英朗,pos
127709,奥迪,neu
130792,北京现代,pos
130731,k5,neg
130731,飞度,neu
108109,梅赛德斯-奔驰,pos
114729,朗逸,pos
114729,宝来,neu
130502,迈腾,neu
130502,帕萨特,neu
130502,速派,neu
105493,昂科拉,neu
105493,发现,neu
105493,缤智,pos
115541,斯柯达,neu
110343,科鲁兹,pos
118874,panamera,neu
118874,保时捷,neu
130474,速腾,neu
130474,帕萨特,neu
126820,凯迪拉克,neu
126820,霸道,neu
104315,本田雅阁,neu
104315,天籁,neu
104315,丰田凯美瑞,pos
104315,日产,neu
117643,北京现代悦纳,neu
116026,奥迪,neu
106489,北京,pos
115094,宝骏730,neu
101589,本田,pos
103514,雪佛兰,neu
103514,科鲁兹,pos
122608,福特野马,pos
131409,i3,neu
105715,迈巴赫6,neu
105715,梅赛德斯,neu
116001,雅阁,neu
116001,凯越,neu
116001,qq,neu
115596,英菲尼迪,neu
115596,q5,neu
121057,丰田,neu
131716,golf,neu
117384,途观,neu
119344,本田思域,neu
117878,马自达6,neu
113860,q3,neu
113860,a6,neu
113860,a3,neu
113860,q7,neu
113860,奥迪a4,neu
113860,q5,neu
107403,奥迪,neu
119683,本田,pos
117333,福特,neu
123869,红旗,neu
123869,传祺,neu
123869,雷凌双擎,neu
123869,福美来,neu
123869,汉兰达,neu
123869,冠道,neu
123869,帝豪,neu
123869,卡罗拉,neu
124355,福克斯,neu
105244,梅赛德斯-奔驰,neu
116293,大众帕萨特,neu
116293,Alltrack,neu
121172,发现,neu
108733,发现,neg
120838,奥迪,neu
120838,奔驰,neu
120838,东风雪铁龙,neu
120838,一汽丰田,neu
120838,北京现代,neu
120838,东风本田,neu
120838,上汽大众,neu
120838,广汽本田,neu
120838,一汽大众,neu
120838,东风日产,neu
120838,江淮,neu
120838,雪佛兰,neu
120838,吉利,neu
121862,大众,neu
101004,东风雪铁龙,neu
130487,路虎,neu
130487,极光,neu
113845,威驰,neu
119479,广汽传祺,pos
124792,凌渡,neu
124792,大众,neu
124792,发现,neu
124792,上汽大众,neu
125948,斯柯达,pos
110719,帕萨特,pos
119604,昂科威,neu
105556,哈弗,neu
118671,五菱宝骏,neu
114546,途观,neu
102245,奥迪a4,neu
102245,一汽,neu
104440,雪佛兰,neu
104440,x1,neu
132515,途观,neu
107329,迈腾,neu
107329,帕萨特,neu
122564,迈腾,pos
110736,凯迪拉克,neu
105043,宝骏310,pos
127590,普拉多,pos
115131,雪佛兰迈锐宝xl,neu
115131,迈锐宝,pos
115131,雪佛兰,pos
130586,本田,neu
101847,速腾,pos
101847,威朗,neu
102350,jeep,neu
130913,路虎,neu
130913,揽胜,neu
100415,k5,neu
100415,迈锐宝,neu
100415,蒙迪欧,neu
131837,远景,neu
130563,大众,pos
125415,大众,pos
125415,Cross Santana,neu
131327,长城,neu
131327,哈弗,neu
130678,长安cs75,pos
109296,凯迪拉克,neu
109296,雷克萨斯,neu
103337,长安cs35,neu
110654,汉兰达,neu
132960,DS,neu
116331,别克凯越,neu
126204,别克英朗,neu
126204,北京,neu
120262,名图,neu
116242,东风雪铁龙,neu
116242,雪铁龙,neu
130746,江淮,neu
125642,丰田,neg
102806,途胜,neu
115461,江淮,neu
115461,瑞风s3,neu
125502,伊兰特,neu
132208,凯迪拉克,neu
132208,法拉利,neu
132208,林肯,neu
132208,悍马,neu
132208,奔驰,neu
100707,卡罗拉,pos
101323,一汽丰田,neu
111449,骐达,neu
106912,比亚迪秦,neu
106912,秦,neu
116007,野马,neu
116007,福特,neu
126131,北京现代,neu
124160,丰田,neu
124160,沃尔沃,neu
124160,大众,neu
124160,吉利,neu
129934,奥迪a4,neu
107317,rav4,neu
104898,福特,neu
110556,奥迪,neu
110556,福特,neu
115700,途锐,pos
115962,英朗,neu
131173,Golf,neu
131173,Polo,pos
106700,大众朗逸,neu
109029,雪铁龙,neu
110153,桑塔纳,neu
106569,丰田,neu
106569,致炫,neu
104719,蓝旗亚,pos
112093,凌渡,neu
112093,思域,neu
112285,维特拉,neu
112285,福克斯,pos
121854,上汽大众,pos
119228,朗动,pos
111753,丰田花冠,neu
111753,凯越,neu
111753,捷达,neu
111753,起亚,neu
111753,别克,neu
124680,polo,pos
124680,飞度,neu
109588,迈腾,neu
125444,江淮,pos
108961,福特,neu
106485,朗行,pos
129016,长城,neu
129016,大众,neu
109820,昕动,pos
129210,金牛座,neu
129210,锐界,neu
129210,蒙迪欧,neu
113383,长安,neu
109392,思域,neu
109392,本田,neu
112561,雷诺,neu
124902,哈弗,neu
131483,明锐,neu
109031,雪佛兰,neu
123669,朗逸,neu
123669,奇骏,neu
123669,荣放,neu
120988,雷诺,neu
122462,哈弗,pos
128267,众泰,neu
130556,萨博,neu
107876,东风本田,neu
107876,本田,pos
102294,雪佛兰,neu
127317,欧宝,neu
100192,朗逸,neu
105615,夏利,neu
107214,速腾,neu
113908,汉兰达,pos
118328,奥迪,neu
117531,宝马,neu
100817,汉兰达,neu
116723,名爵,neu
107524,奥迪,neu
107524,宝马5系,pos
107524,a6,neu
122506,劳斯莱斯幻影,neu
119462,绅宝,neg
106666,雅阁,neu
106666,广汽本田,neu
108876,威驰,neu
108876,卡罗拉,neu
108876,花冠,neu
113531,雅阁,neu
123671,科鲁兹,pos
105165,雷克萨斯,neu
125760,明锐,neu
114560,途观,neu
131223,三菱欧蓝德,neu
103137,海马,neu
132778,哈弗,pos
119231,北京现代领动,neu
119231,北京现代,neu
112842,威驰,neu
112842,卡罗拉,neu
117200,凯美瑞,neu
117987,帝豪,pos
132088,大众朗逸,neu
121251,科鲁兹,neu
110081,奥迪,neu
124814,朗逸,neu
102840,迈锐宝,neu
108012,晶锐,neu
115670,盖世,neu
115670,比亚迪宋,neu
106903,宝骏,neu
120672,威朗,neu
118705,广汽菲亚特,pos
101048,途胜,neu
117032,科鲁兹,neu
103886,别克,neu
124971,科鲁兹,neu
110125,宝斯通,pos
108459,桑塔纳,neu
108459,特斯拉,neu
115830,天籁,neu
115830,西玛,neu
113500,兰博基尼,neu
115217,别克,pos
105443,雷克萨斯,neu
123902,悍马,neu
130749,科帕奇,pos
107750,发现,neu
129642,蓝鸟,neu
125526,雷诺,neu
125526,大众,pos
125526,日产,pos
113964,奔驰,neu
105834,本田思域,neu
124956,途观,neu
124956,q5,neu
123189,奥迪,neu
123189,q5,neu
131103,小七,neu
131103,发现,neu
109982,路虎揽胜,neu
100532,君威,pos
100799,标致,pos
100799,308,pos
118044,哈弗,neu
118044,x3,neu
118044,凯翼,neu
118044,宝骏560,neu
119128,野马,neu
106384,哈弗,neu
127767,轩逸,neu
111955,速派,pos
111628,君越,neu
124626,逍客,neu
121405,凯迪拉克,neu
121405,奔驰,neu
123538,蓝鸟,neu
111172,迈腾,neu
111632,吉利帝豪GS,pos
111632,爱信,neu
108872,昂科拉,neu
108872,xrv,pos
108872,创酷,neu
108872,缤智,neu
108872,2008,neu
108872,c3xr,neu
111662,奥迪,neu
107415,哈弗,neu
122870,大众,pos
125046,牧马人,neu
125046,路虎,pos
111094,途观,neu
109971,奇骏,neu
100115,汉兰达,neu
126171,哈弗,neu
124769,本田,neu
124317,斯柯达,neu
112186,宝马,pos
100207,jeep,neu
122713,长安,neu
122713,瑞虎,neu
122713,哈弗,neu
113674,帝豪,pos
113674,吉利,pos
105067,昂科拉,neu
105067,昂科威,neu
105067,发现,neu
110871,雅阁,neu
110871,ml,neu
118447,北京现代悦纳,neu
123333,途观,neu
129077,科鲁兹,neu
124434,迈锐宝,neu
124434,科沃兹,pos
108329,途观,pos
102322,奥迪,neu
102322,奔驰,neu
110257,雪佛兰,neu
110257,科沃兹,pos
114491,撼路者,neu
114491,福特,neu
106848,上汽通用五菱,neu
106848,宝骏,neg
124953,卡罗拉,neu
128530,3008,pos
128530,2008,neu
128530,标致,neu
125919,丰田,pos
101167,标致雪铁龙,neg
127770,保时捷,neu
122855,北汽幻速,neu
116422,雪铁龙,neu
129643,帕萨特,pos
115306,现代,neu
115306,瑞纳,neu
111631,奔腾,pos
122222,自由侠,pos
132167,知豆,pos
132195,江淮瑞风,neu
129373,君威,neu
129373,翼虎,pos
129373,福克斯,neu
122815,翼虎,neu
122815,锐界,pos
110807,广汽传祺,neu
107811,阿特兹,neu
107811,思铂睿,neu
107811,锐志,neu
121725,雪铁龙,pos
122178,翼虎,neu
116301,启辰,neu
106818,别克,neu
121592,丰田,neu
121592,日产,neu
121592,本田,neu
107283,桑塔纳,neu
108628,途观,neu
118632,福克斯,pos
102161,昂科威,pos
129400,哈弗,pos
114234,宝马,neu
124441,桑塔纳,neu
124441,桑塔纳·浩纳,neu
127773,迈锐宝,neu
127773,高尔夫,neu
120183,威朗,neu
120183,凯越,neu
120183,赛欧,neu
120183,君威,neu
120183,上汽通用别克,neu
120183,君越,neu
109993,雷克萨斯,pos
129374,长安,neu
129374,发现,neu
122660,广汽传祺GS8,pos
124510,英朗,neu
126016,长安马自达,neu
113753,斯巴鲁,neu
125545,宝马,neu
129553,长安福特,neu
129553,哈佛,neu
129553,上海大众,neu
129553,通用,neu
129553,北京现代,neu
129553,别克,neu
128455,瑞纳,neu
128455,朗动,neu
125281,大众,neu
115655,i8,neu
115655,i3,neu
115655,宝马,neu
115655,奔驰,neu
105718,发现,neu
120091,路虎,neu
120091,极光,pos
120091,揽胜,neu
131285,途观,neu
116206,科鲁兹,neu
128022,远景,neu
128022,rx5,neu
128022,传祺,neu
128022,汉兰达,neu
128022,长安cs75,neu
128022,哈弗,neu
128022,博越,neu
128022,瑞虎7,neu
128022,荣威,neu
100628,迈腾,neu
100535,玛莎拉蒂,neu
100535,宝马,neu
110388,奥迪,neu
110388,奥拓,neu
105219,丰田,neu
126957,北京,neu
129578,北京现代,neu
106514,宝马x3,neg
123932,三菱,pos
123932,东南,neu
111769,玛莎拉蒂,neu
111769,奥迪,neu
111769,兰博基尼,neu
111769,保时捷911,neu
122979,x3,neu
122979,宝马,neu
122979,x6,neu
119878,奥迪,neu
101360,发现,neu
109187,布加迪,neg
127026,奥迪,neu
112966,奥迪,neu
115164,力帆,neg
113745,福特,neu
104427,哈弗,neu
126691,奥迪,neu
126691,a6,neg
130362,smart,neu
130362,凌特,neu
130362,奔驰,neu
131870,福克斯,neu
118884,迈腾,neu
118884,高尔夫,pos
101294,雷克萨斯,neu
126663,大众,neu
126663,一汽-大众,neu
119158,瑞风s3,neu
120871,广汽传祺,pos
116515,蒙迪欧,neu
113069,保时捷911,neu
108999,朗逸,neu
108999,大众,pos
116071,江淮,neu
116071,瑞风s3,neu
116071,瑞风,neu
102608,发现,neu
121290,福特,pos
100821,传祺,neu
100821,发现,neu
127072,福克斯,neu
100665,高尔夫,neu
100665,金杯,neu
116899,迈腾,neu
116899,330,neu
112498,起亚,neu
120536,宝来,neu
115269,凯迪拉克,neu
106364,轩逸,neu
108150,福特,neu
105286,长安福特,neu
105569,帕萨特,neu
105958,东风雪铁龙,neu
105958,雪铁龙,pos
113045,长安cs75,neu
113045,长安,pos
131780,明锐,neu
127230,大众,neg
124975,哈弗,pos
114842,凯越,neu
129489,大众朗逸,pos
115216,夏利,neu
115216,桑塔纳,neu
115216,一汽,neu
104628,北京现代,pos
119405,雅阁,neu
132315,3系,neu
132315,x3,neu
132315,宝马,neu
132315,宝马x3,neu
132315,mini,neu
109844,牧马人,neu
109844,路虎,neu
109844,卫士,neu
109844,吉普,neu
131824,东风悦达起亚,pos
124142,长安,neu
102063,途观,neu
102063,昂科威,neu
102063,自由光,neu
109985,途观,pos
115775,沃尔沃,pos
121643,宝马,neu
113777,逍客,neu
112551,江淮,neu
121433,广汽丰田,neu
125481,五菱,neu
129596,野马,neu
129596,福特,pos
119977,福特,pos
116706,宾利,neu
118714,荣放,neu
118714,rav4,neu
106962,北汽幻速,pos
113809,迈锐宝,neu
113809,雪佛兰,neu
107865,朗逸,neu
123195,威驰,neu
132983,翼虎,neg
120678,传祺,neu
120678,广汽传祺,neu
120678,广汽,neu
123247,宝马,pos
109272,大众,pos
115799,英朗,pos
104124,保时捷,pos
120330,海马,neu
110830,smart,neu
122640,Yeti,pos
116941,梅赛德斯-奔驰,pos
129655,一汽马自达,neu
100297,哈弗,pos
120338,途观,neu
123565,君威,pos
123565,别克,pos
123056,迈腾,neu
118798,丰田霸道,neu
121873,丰田,pos
123151,蒙迪欧,neu
123151,福特,neu
121812,众泰,pos
123496,通用,neu
123496,福特,neu
132857,雷克萨斯,neu
132857,丰田rav4,neu
116374,长安,pos
106769,大众,neu
106769,路感,neg
132590,哈弗h2,pos
127028,北汽幻速,neu
113331,帕萨特,neu
113331,上海大众,neu
130966,凯迪拉克,neu
110702,纳智捷,neu
108016,宝马525,neu
108016,华晨宝马525,neu
132689,博越,neu
132689,帝豪gs,neu
132689,gs4,neu
101295,斯柯达,neu
119991,雅阁,neu
129317,野马,neu
124682,奥迪a4,neu
112411,宝马3系,neu
128229,标致雪铁龙,neu
101410,发现,neg
118499,森雅,neu
118499,一汽,neu
117538,迈腾,pos
130590,Golf,pos
130590,Polo,pos
130590,尚酷,neu
112182,甲壳虫,neu
115821,捷达,neu
114545,广汽传祺,neu
101584,一汽大众迈腾,neu
104954,宝马7系,neu
104954,奔驰,neu
102963,大众,neu
102963,a6,neu
125382,宝马,neu
114879,速腾,neu
125144,开瑞,neu
121593,威驰,neu
110575,东风日产,neu
122202,奥迪,neu
109220,斯柯达昕锐,neu
117649,爱丽舍,neu
117649,昕锐,neu
116937,ml,neu
116937,极光,neu
116937,奔驰,neu
116937,大众,neu
116937,q5,neu
104649,比亚迪,pos
108919,卡罗拉,neu
127715,宝马320,neu
120410,凯越,neu
115644,别克凯越,neu
115644,雪佛兰赛欧,neu
115644,华骏,neu
115644,桑塔纳,neu
115644,别克赛欧,neu
116545,迈腾,pos
116545,大众,pos
102755,途锐,pos
125977,QQ,neu
125977,大众凌渡,neu
131568,丰田霸道,neu
131568,别克,neu
102954,凯迪拉克,neu
102859,英朗,neu
120751,路虎,neu
120751,宝马,neu
120751,保时捷,neu
120751,奔驰,neu
112562,蓝鸟,pos
105742,英菲尼迪,neu
118816,高尔夫,neu
118816,嘉旅,neu
127793,翼虎,neu
128949,速派,neu
114209,君越,neu
108084,迈腾,neu
100802,阳光,pos
120594,凯美瑞,neu
100295,长城,neu
100295,qq,neu
124389,名图,neu
131279,现代,neu
131279,凯迪拉克,neu
131279,特斯拉,neu
131279,梅赛德斯,neu
126886,C5,pos
114298,保时捷,neu
118919,迈腾,pos
100049,汉兰达,neu
100049,锐界,neu
105969,兰博基尼,pos
103123,一汽丰田,neu
103123,荣放,neu
103123,rav4,neu
116177,科鲁兹,neu
128970,科鲁兹,neu
123683,梅赛德斯-奔驰,neu
123683,奔驰,pos
103870,英菲尼迪,neu
103870,骐达,neu
103870,奥迪,neu
108781,皇冠,pos
102634,奔奔,neu
102634,qq,neu
110584,北汽幻速,pos
128332,途观,neu
128332,大众,pos
129622,丰田,neu
129622,威驰,neu
116982,斯柯达,neu
131080,速派,pos
112489,启悦,neu
112489,捷达,neu
112489,铃木,neu
112489,桑塔纳,neu
103457,发现,neu
128250,凯美瑞,neu
106423,缤智,neu
106423,本田,neu
116546,广汽传祺GS4,neu
116546,PHEV,neu
116546,北京,neu
125565,凯越,neu
130917,雷诺,neu
130917,雷克萨斯,neu
102675,飞度,neu
111594,威朗,neu
129608,林肯,neu
129608,奔驰,neu
122272,甲壳虫,neu
118978,宝马,neu
126128,广汽传祺,neu
126128,传祺,neu
130537,奥迪,neu
130537,奥拓,neu
130537,q5,neu
105003,别克,pos
132079,东风本田,neu
122535,江淮,pos
116311,迈锐宝,neu
108448,锐志,neu
127130,飞度,neu
127130,本田,neu
103805,朗逸,pos
103805,大众,neu
103805,捷达,pos
103805,一汽大众,neu
103805,上汽大众,neu
103805,桑塔纳,pos
124526,保时捷,neu
100402,宝马,neu
100402,380,neu
108113,长安cs75,pos
104451,野帝,pos
119692,本田,pos
104770,晶锐,neg
113685,神龙,neu
113685,东风日产,neu
126768,宝马,neu
105857,大众途锐,neu
105857,大众,neu
105857,保时捷卡宴,neu
121073,雪佛兰,neu
121073,斯柯达,neu
103429,雅阁,neu
103429,桑塔纳,neu
103977,汉兰达,neu
122579,一汽丰田,neu
112181,途安L,neu
112181,途安,pos
130213,骐达,neu
120617,克莱斯勒,neu
104231,众泰大迈,neu
110601,别克凯越,neu
125720,蓝旗亚,neu
118498,帝豪,neu
101346,上海大众途观,neg
114379,途观,neu
114379,280,neu
114379,大众,pos
102406,起亚,neu
122804,宝马,pos
116279,起亚,neu
123047,丰田普锐斯,pos
110496,花冠,pos
126827,迈腾,neu
120901,菲亚特500,neu
120901,菲亚特,neu
120901,自由侠,neu
120901,克莱斯勒,neu
130733,嘉年华,neu
130733,福特,neu
117828,上海大众,neu
109434,New Polo,pos
109434,大众,pos
115993,大众,neu
115993,高尔夫,neu
131927,宝马,neu
131927,奔驰,neu
109019,翼虎,pos
109019,福特,neu
107561,昂克赛拉,pos
101485,大众,neu
107583,奥迪,pos
107583,一汽-大众奥迪,neu
114919,哈弗,neu
102872,长安,pos
123311,东风,neu
123311,长安欧诺,pos
123311,330,pos
123311,风光,neu
105650,迷你,neu
105650,凯迪拉克,neu
127231,科迈罗,neu
132774,长安逸动,neu
132774,长安,neu
132774,逸动,neu
132774,悦翔,neu
116348,威驰,neu
116348,凯美瑞,neu
123001,朗逸,neu
103065,宝骏,neu
103065,宝骏560,neu
116653,捷达,neu
119496,通用,neu
119496,维特拉,neu
119496,锋驭,neu
122055,宝骏730,neu
122055,宝骏560,neu
126956,发现,neu
126956,别克,neu
131355,君越,pos
130198,悦翔,pos
128525,凌渡,neu
128525,威朗,neu
128525,通用,neu
104810,奥迪a4,pos
125484,东风日产,neu
112868,现代,neu
112868,胜达,neu
112868,北京,neu
103904,雅阁,neg
119432,长安,neu
100834,北汽,neu
107169,海马,neu
117355,普桑,pos
128289,帝豪gs,neu
