S32822	道奇dart	0
S32822	菲亚特	0
S32823	途观	0
S32824	奥迪	0
S32824	大众	0
S32825	爱丽舍	0
S32826	现代悦动	0
S32827	雪铁龙c5	0
S32828	别克君威	0
S32829	君越	0
S32830	本田雅阁	0
S32831	丰田rav4	0
S32832	威驰	0
S32833	卡罗拉	0
S32834	赛拉图	0
S32835	朗逸	0
S32836	宝马7系	0
S32837	福特	0
S32838	宝马	0
S32838	福克斯	0
S32839	江淮	0
S32840	别克gl8	0
S32841	凯越别克	0
S32842	迈特威	0
S32843	c3-xr	1
S32844	凌渡	0
S32845	西玛	0
S32845	天籁	0
S32846	起亚k4	0
S32847	众泰	1
S32848	梅赛德斯-奔驰	0
S32849	雷克萨斯570	0
S32850	宝马	0
S32851	起亚k2	0
S32852	宝骏560	0
S32853	迈锐宝xl	0
S32854	宝马	0
S32855	奇骏	0
S32856	广汽传祺gs5	0
S32856	奔驰ml350	0
S32857	锐界	0
S32858	楼兰	0
S32859	本田crv	0
S32860	三菱	0
S32861	速腾	0
S32862	大众帕萨特	0
S32863	宝马	0
S32864	雷克萨斯	0
S32865	捷达	0
S32866	丰田	0
S32867	绅宝x25	1
S32867	绅宝x35	1
S32868	玛莎拉蒂	0
S32869	途观	1
S32870	福特	0
S32871	大众	0
S32872	威驰	0
S32873	君越	1
S32873	320li	1
S32874	哈弗	0
S32875	君越	0
S32876	雪佛兰	0
S32876	jeep	0
S32877	奥德赛	0
S32878	别克君威	0
S32879	奥迪	0
S32880	卡玛斯	0
S32880	沃尔沃	0
S32880	戴姆勒	0
S32880	菲亚特	0
S32881	现代途胜	0
S32881	哈弗	0
S32881	起亚狮跑	0
S32882	宝马	0
S32883	五菱宏光	0
S32884	北汽幻速	1
S32885	帕萨特	1
S32886	xr-v	0
S32886	本田xr-v	0
S32887	保时捷	0
S32888	瑞风m4	0
S32889	哈弗h6	0
S32889	盖世	0
S32889	比亚迪宋	0
S32890	马自达cx	0
S32891	迈腾	0
S32892	宝马218i	0
S32893	大众	0
S32894	标致	0
S32894	5008	0
S32895	雷克萨斯	0
S32896	布加迪威航	0
S32897	迈锐宝	0
S32898	奥迪a6	0
S32898	兰博基尼	0
S32899	奥迪	0
S32900	大众速腾	0
S32901	哈弗	0
S32902	长安	0
S32903	昂克赛拉	0
S32904	卡罗拉	0
S32905	奥迪	0
S32906	宝马320li	0
S32907	起亚gt	0
S32907	起亚	0
S32908	宝马	0
S32908	奔驰	1
S32908	博世	1
S32909	雅阁	0
S32910	福特撼路者	0
S32911	雪佛兰	0
S32911	大黄蜂	0
S32912	捷达	0
S32913	宝马	0
S32914	瑞风s3	0
S32914	瑞风s2	0
S32915	奥迪q6	0
S32916	大众途观	0
S32917	奥迪a4	0
S32917	a5	0
S32918	森雅r7	1
S32919	高尔夫	0
S32920	科鲁兹	0
S32921	索纳塔	0
S32922	劳斯莱斯	0
S32923	锐界	0
S32924	标致308	0
S32925	捷达	0
S32926	凯美瑞	0
S32927	长安	0
S32928	丰田	0
S32929	富康	1
S32930	长安福特	0
S32930	中华	0
S32931	昕锐	0
S32931	桑塔纳	0
S32932	景程	1
S32933	宝马	0
S32934	雪铁龙c3xr	0
S32935	英朗	0
S32936	宝骏560	0
S32937	福特edge	0
S32938	梅赛德斯-奔驰	1
S32939	卡罗拉	0
S32940	昂科拉	0
S32940	ml	0
S32941	迈锐宝	0
S32942	奥迪q3	0
S32943	宾利	0
S32943	劳斯莱斯	0
S32944	宝马	0
S32944	奔驰	0
S32945	威利斯	0
S32946	科鲁兹	0
S32947	朗逸	0
S32948	宝马	0
S32948	路虎	0
S32949	宝马	1
S32950	mustang	0
S32950	福特	0
S32951	威驰	1
S32952	蓝鸟	0
S32953	翼虎	0
S32954	速腾	0
S32955	汉兰达	0
S32956	凯美瑞	1
S32957	科鲁兹	0
S32958	东风日产	0
S32959	卡罗拉	0
S32960	朗逸	0
S32960	速腾	0
S32960	宝来	0
S32960	大众	0
S32961	fiat500	1
S32962	普拉多	0
S32962	霸道	0
S32963	雪佛兰	0
S32963	科迈罗	0
S32964	奥迪	0
S32965	英朗	0
S32966	众泰t600	0
S32967	ds	0
S32967	标致	0
S32967	psa	0
S32967	雪铁龙	0
S32968	奥迪	0
S32968	宝马	0
S32969	速腾	0
S32970	启辰d50	1
S32971	别克	0
S32972	rav4	1
S32973	法拉利	0
S32974	别克gl8	0
S32974	s3	0
S32975	起亚kx5	0
S32976	现代ix35	0
S32977	昂克赛拉	0
S32978	起亚k2	0
S32979	福特翼博	0
S32980	宝马	0
S32981	本田	0
S32982	迈腾	1
S32983	科鲁兹	0
S32984	威朗	0
S32985	本田哥瑞	0
S32986	宝马320li	0
S32987	凯美瑞	0
S32988	f800r	0
S32988	宝马	0
S32989	大众cc	1
S32990	沃尔沃	0
S32991	宝骏560	0
S32992	阿斯顿马丁cc100	0
S32992	阿斯顿·马丁	0
S32993	雷克萨斯	0
S32994	本田凌派	0
S32994	丰田卡罗拉	0
S32995	长安	0
S32996	别克英朗	0
S32997	明锐	1
S32998	大众帕萨特	0
S32999	比亚迪f3	0
S33000	广汽传祺	0
S33001	逍客	0
S33002	一汽丰田	0
S33003	众泰	0
S33004	丰田	0
S33005	东风悦达起亚	0
S33006	瑞风m4	0
S33007	华晨宝马	0
S33008	奥迪	0
S33009	长安铃木锋驭	0
S33010	宝马	0
S33011	威驰	0
S33012	宝马x5	0
S33013	昂克赛拉	0
S33014	本田	0
S33015	福特	0
S33015	别克	0
S33015	博越	0
S33016	现代途胜	0
S33017	途观	0
S33018	别克英朗	0
S33019	宝马525li	0
S33020	大众	0
S33021	本田雅阁	0
S33021	索纳塔九	0
S33021	日产天籁公爵	0
S33021	斯柯达速派	0
S33021	起亚k5	0
S33021	迈腾	0
S33021	丰田凯美瑞	0
S33021	君越	0
S33022	宝来	0
S33023	凯美瑞	0
S33024	骏风	0
S33024	长安	0
S33025	大众途观	0
S33026	朗逸	0
S33027	比亚迪	0
S33028	rninetracer	0
S33028	rninetpure	0
S33028	宝马	0
S33028	rninet	0
S33029	蓝瑟	0
S33029	菱悦v3	0
S33030	五菱	1
S33031	雪铁龙凯旋	0
S33032	奥迪	0
S33032	a3	0
S33033	长安欧诺	1
S33034	一汽-大众	0
S33035	福特	0
S33036	汉兰达	0
S33037	科鲁兹	0
S33038	奥迪	0
S33038	秦	0
S33038	东风标致	0
S33038	马自达	0
S33038	宝马	0
S33039	逍客	0
S33040	智跑	0
S33041	本田	0
S33041	哈弗	0
S33042	大众途观	0
S33043	普锐斯	0
S33044	朗逸	0
S33045	瑞风s3	1
S33046	福特蒙迪欧	0
S33047	比亚迪	0
S33048	劳斯莱斯silverspur	0
S33049	福克斯rs	0
S33049	福特福克斯	0
S33050	雪佛兰	0
S33051	君威	0
S33051	欧宝	0
S33052	福特嘉年华	0
S33053	凯美瑞	0
S33054	雪铁龙c6	0
S33054	雷诺	0
S33054	科雷傲	0
S33054	标致4008	0
S33055	别克	0
S33056	现代	0
S33056	起亚	0
S33057	比亚迪	0
S33058	本田	0
S33058	cr-v	0
S33059	雪佛兰	0
S33059	丰田	0
S33060	翼虎	0
S33060	福克斯	0
S33061	宝来	0
S33062	宝马	0
S33063	朗逸	0
S33064	梅赛德斯-奔驰	1
S33064	奔驰	1
S33065	雪佛兰	0
S33065	新科	0
S33066	宝马	0
S33066	华冠	0
S33067	宝骏730	0
S33068	一汽-大众	0
S33069	福特	0
S33070	五菱宏光	0
S33071	思铂睿	0
S33071	雅阁	0
S33072	日产天籁	0
S33073	揽胜	0
S33074	途胜	0
S33074	胜达	0
S33075	三菱	0
S33075	欧蓝德	0
S33076	别克英朗	0
S33077	速腾	0
S33078	日产骊威	0
S33079	宝马	0
S33080	丰田rav4	0
S33081	奥迪a6	0
S33082	科鲁兹	1
S33083	探险者	0
S33083	奔驰glc	0
S33084	逍客	0
S33085	福特蒙迪欧智胜	0
S33086	比亚迪	0
S33087	索纳塔八	0
S33088	海马s5	0
S33089	福克斯	0
S33090	holden	0
S33090	丰田	0
S33090	福特	0
S33091	君越	0
S33092	科沃兹	0
S33092	雪佛兰	0
S33092	科鲁兹	0
S33093	思域	0
S33093	本田	0
S33094	索纳塔九	0
S33094	凌度	0
S33095	兰博基尼	0
S33095	m2	0
S33095	法拉利	0
S33096	瑞风m4	0
S33097	宝骏560	0
S33098	奥迪	0
S33099	昂克赛拉	0
S33100	普拉多	0
S33101	虎7	0
S33101	哈弗	0
S33101	荣威	0
S33101	博越	0
S33102	c4l	0
S33102	雪铁龙	0
S33103	索纳塔	0
S33104	奥迪	0
S33105	红旗h7	0
S33105	传祺ga6	0
S33106	宝来	0
S33107	宝马	0
S33108	锐志	0
S33109	迈腾	1
S33110	途观	0
S33110	哈弗	0
S33110	传祺gs4	0
S33110	奔腾x80	0
S33111	大众	1
S33111	丰田	0
S33112	广汽本田	0
S33112	锋范	0
S33113	起亚	0
S33114	君越	0
S33115	本田	0
S33115	雅阁	0
S33116	凌渡gts	0
S33117	桑塔纳	0
S33118	ix35	0
S33119	三菱	0
S33120	passat	0
S33121	pinto	1
S33121	平托	1
S33121	福特	0
S33122	宝马x5	0
S33123	现代	0
S33124	昂科威	0
S33125	现代瑞纳	0
S33126	长安	0
S33127	法拉利575m	0
S33128	楼兰	0
S33128	奇骏	0
S33129	现代	0
S33129	宝马	0
S33129	起亚	0
S33130	捷豹xe	1
S33131	汉兰达	0
S33132	朗逸	0
S33133	东风日产	0
S33133	轩逸	0
S33134	奥迪a4	0
S33135	奥迪	0
S33135	吉普	0
S33136	中华v5	0
S33137	宝骏560	0
S33138	胜达	0
S33139	赛拉图	0
S33140	哈弗h6	0
S33141	东风日产	1
S33141	迷你	1
S33142	北京现代悦纳	1
S33143	大众	1
S33144	法拉利	0
S33145	本田	0
S33146	长安福特	0
S33147	雪铁龙c6	0
S33148	帕萨特b5	0
S33149	哈佛	0
S33149	长城	0
S33149	h6	0
S33149	三菱	0
S33150	广汽传祺	0
S33151	传祺gs4	0
S33152	沃尔沃xc90	0
S33152	沃尔沃	0
S33152	xc90	0
S33153	卡罗拉	1
S33154	本田	0
S33155	红旗	0
S33156	江淮	1
S33157	大众polo	0
S33158	捷达	1
S33159	本田	0
S33160	f150	0
S33160	坦途	0
S33161	轩逸	0
S33162	现代	0
S33163	凌度	0
S33164	别克	0
S33165	逍客	0
S33166	揽胜	0
S33167	雅阁	0
S33168	奥迪a7	0
S33169	尚格	0
S33170	小a	0
S33170	速腾	0
S33171	桑塔纳	0
S33172	朗逸	1
S33173	mini	1
S33174	讴歌cdx	0
S33174	东风标致4008	0
S33174	冠道	0
S33174	宝马x1	0
S33174	马自达cx-4	0
S33175	雅阁	0
S33176	宝骏310	0
S33177	捷豹xf	1
S33177	奔驰c-calss	1
S33177	宝马3系	1
S33178	玛莎拉蒂levante	1
S33179	宝骏560	0
S33180	宝来	0
S33181	迈腾	0
S33182	逍客	0
S33183	宝马	0
S33183	沃尔沃	0
S33184	ds3	0
S33185	奇骏	1
S33186	速腾r-line	0
S33187	一汽丰田	1
S33188	凯迪拉克	0
S33189	索纳塔八	0
S33190	科沃兹	0
S33191	兰博基尼lp670	0
S33191	布加迪	0
S33192	迈锐宝	0
S33193	科帕奇	1
S33194	英菲尼迪q50	0
S33195	广菲克jeep	0
S33195	菲亚特	0
S33196	宾利慕尚	0
S33197	长安	1
S33198	爱丽舍	0
S33199	别克	0
S33200	高尔夫	0
S33201	凯美瑞	0
S33202	奥迪	0
S33203	一汽丰田	0
S33204	福特探险者	0
S33205	宝骏730	0
S33205	北汽威旺m50f	0
S33206	北汽威旺	0
S33206	威旺s50	0
S33207	英朗	0
S33208	凯美瑞	0
S33209	上海大众	0
S33210	翼虎	0
S33211	卡罗拉	0
S33212	兰博基尼	0
S33213	长安铃木	0
S33214	雷克萨斯ux	0
S33215	东风日产	0
S33216	朗逸	0
S33217	宝马	0
S33218	朗逸	0
S33219	揽胜	0
S33220	别克	0
S33221	大切诺基	0
S33222	昕动	0
S33222	帕萨特	0
S33223	众泰t600	0
S33223	q7	0
S33224	锋范	0
S33225	丰田	0
S33226	铃木	0
S33227	科鲁兹	0
S33228	起亚k2	0
S33229	君越	0
S33230	沃尔沃	1
S33231	奥迪	0
S33231	兰博基尼	0
S33232	tiguan	0
S33233	道奇	0
S33234	本田	0
S33235	雪铁龙	1
S33236	宝马	0
S33237	红旗	0
S33238	斯柯达	0
S33239	秦	0
S33239	比亚迪	0
S33240	凯迪拉克	0
S33241	轩逸	0
S33242	途观	0
S33243	x5	0
S33243	揽胜	0
S33244	奥迪q3	0
S33245	五菱	0
S33246	雷凌	0
S33246	丰田卡罗拉	0
S33247	斯柯达	0
S33247	雪佛兰	0
S33248	别克君威	0
S33249	crown皇冠	0
S33250	汉兰达	0
S33251	比亚迪唐	0
S33252	斯柯达	0
S33253	君越	0
S33254	速腾	0
S33254	卡罗拉	0
S33255	宝马	0
S33256	蒙迪欧	0
S33257	起亚kx3	0
S33258	路虎	0
S33258	奔驰	0
S33259	牧马人	0
S33259	吉普	0
S33260	陆风x7	1
S33261	途观	0
S33262	东风悦达起亚	0
S33262	东风日产启辰	0
S33263	奥迪q3	0
S33264	卡罗拉	0
S33265	飞度	0
S33266	奥迪	0
S33267	索兰托	0
S33268	东风日产	0
S33269	迈腾	0
S33269	凯美瑞	0
S33270	英朗	0
S33271	7系	0
S33271	宝马	0
S33271	8系	0
S33272	福特b-max	0
S33273	福特	0
S33274	凌渡	0
S33275	奥迪a4l	0
S33276	mazda6atenza阿特兹	0
S33277	明锐	0
S33278	长安铃木	0
S33279	奥迪	0
S33279	奥迪r8	0
S33280	桑塔纳	1
S33281	宝马	0
S33282	凯迪拉克	0
S33283	福克斯	0
S33284	科鲁兹	0
S33285	雷凌	0
S33286	奥迪a4	0
S33287	君威	0
S33288	福特mustang	0
S33289	英朗	0
S33290	梅赛德斯-奔驰b级	0
S33291	jeep牧马人	0
S33292	威驰	1
S33293	捷豹xfl	0
S33294	宝骏730	0
S33295	长安	0
S33296	探险者	0
S33297	帕杰罗	0
S33297	欧蓝德	0
S33298	别克	0
S33299	北京现代	0
S33300	江淮	0
S33300	瑞风s2	1
S33301	吉利	1
S33301	帝豪gl	1
S33301	东风标致308	1
S33302	凯迪拉克	0
S33303	蓝鸟	0
S33304	大众	0
S33305	mini	0
S33306	cs75	0
S33306	长安	0
S33307	polo	0
S33308	奥迪	0
S33309	大众	0
S33309	富康	0
S33310	帕萨特b5	0
S33311	特斯拉	0
S33311	丰田	0
S33312	xc60	0
S33312	沃尔沃	0
S33313	卡罗拉	0
S33314	法拉利	0
S33315	捷达	0
S33316	传祺gs4	0
S33317	福克斯	0
S33318	宝马	0
S33319	蓝鸟	0
S33320	东风悦达起亚	0
S33321	宝马m系	0
S33321	m4	0
S33321	m3	0
S33322	速腾	0
S33323	东风起亚	0
S33324	卡罗拉	1
S33325	哈弗h1	0
S33326	宝来	0
S33327	长安	0
S33328	奥迪a3	0
S33329	途胜	0
S33329	名图	0
S33329	胜达	0
S33330	奥迪	0
S33330	大众	0
S33330	宝马	0
S33330	奔驰	0
S33331	梅赛德斯-奔驰	0
S33332	奥迪	0
S33332	rs5	0
S33333	众泰t600	0
S33334	大众途观	0
S33335	奔腾	0
S33335	野马	0
S33336	五菱宏光	0
S33337	君越	0
S33337	california	0
S33338	牧马人	0
S33339	蒙迪欧	0
S33340	斯柯达	0
S33340	晶锐	0
S33341	君威	0
S33342	jeep自由光	0
S33343	哈弗	0
S33344	大众	0
S33345	丰田	1
S33346	途安	0
S33347	逸致	0
S33348	广汽acura	0
S33348	广汽讴歌cdx	0
S33349	凯迪拉克	0
S33350	桑塔纳	0
S33351	长安铃木	0
S33352	晶锐	0
S33353	奥德赛	0
S33354	宝马	0
S33354	奔驰	0
S33355	自由侠	0
S33355	指南者	0
S33355	昂科威	0
S33355	equinox	0
S33356	瑞风s3	0
S33357	哈弗	0
S33357	江淮瑞风s1	0
S33357	哈弗h1	0
S33358	别克	0
S33359	途安l	1
S33360	奥迪	0
S33360	大奔	0
S33360	宝马	0
S33361	东风日产西玛	1
S33362	rav4荣放	0
S33362	科沃兹	0
S33362	雪佛兰	0
S33362	一汽丰田	0
S33363	c3-xr	0
S33364	菲亚特	0
S33365	凯美瑞	0
S33366	朗逸	1
S33367	大众	0
S33367	宝马	0
S33367	奔驰	0
S33368	z300	0
S33369	起亚k5	0
S33369	迈锐宝xl	0
S33370	长安铃木	0
S33370	宋	0
S33371	本田	0
S33371	honda	0
S33372	现代	0
S33373	帕萨特	0
S33374	昕锐	0
S33375	凌渡	0
S33376	大众	0
S33377	哈弗	0
S33378	长安	0
S33379	丰田皇冠	0
S33380	君威	0
S33381	雪佛兰	0
S33381	威驰	0
S33381	宝骏	0
S33381	丰田	0
S33381	奇瑞	0
S33381	吉利	0
S33381	赛欧	0
S33382	轩逸	0
S33383	宝马x1	0
S33384	jeep大切诺基	0
S33385	宝马	0
S33385	奥迪q2	0
S33385	奔驰gla	0
S33385	路虎极光	0
S33385	宝马x2	0
S33386	宝马	0
S33387	起亚	0
S33388	凯美瑞	0
S33389	哈弗h7	0
S33390	东南dx7	0
S33391	千里马	0
S33391	欧蓝德	0
S33392	飞度	0
S33393	科帕奇	1
S33394	雅阁锐	0
S33395	蒙迪欧	0
S33396	五菱宏光	0
S33396	红旗	0
S33397	逍客	0
S33397	缤智	0
S33398	梅赛德斯-amggtroadster	0
S33399	大众朗逸	0
S33400	东风日产骐达	0
S33401	力狮	0
S33401	斯巴鲁liberty	0
S33402	宝马	0
S33402	奔驰	0
S33403	捷达	0
S33404	奥迪	0
S33405	别克hrv	0
S33406	众泰z500	0
S33407	奥迪	0
S33408	西雅特atecax-perience	0
S33409	轩逸	0
S33410	昂科拉	0
S33411	别克	0
S33412	菲翔	0
S33412	科鲁兹	0
S33413	轩逸	0
S33414	北京现代	1
S33415	速腾	0
S33416	沃尔沃	0
S33416	xc90	0
S33417	福特f150	0
S33418	途观	0
S33419	昂科拉	1
S33419	缤智	1
S33420	绅宝d50	1
S33421	伊兰特	0
S33422	奥迪rs	0
S33422	宝马m	0
S33422	奔驰amg	0
S33423	大众	0
S33423	途锐	0
S33424	奥迪a6l	0
S33424	辉昂	0
S33425	jeep牧马人	0
S33426	宝马5系	0
S33427	雪佛兰	0
S33427	起亚	0
S33427	福特	0
S33428	天语	0
S33428	帕萨特	0
S33429	翼虎	0
S33430	君越	1
S33431	宝马	0
S33432	宝马i8	0
S33433	昂克赛拉	0
S33433	axela	0
S33434	东风标致	0
S33435	凯越	0
S33436	奥迪	0
S33436	q3	0
S33436	q5	0
S33436	a4l	0
S33437	江铃	0
S33438	锋驭	0
S33438	维特拉	0
S33439	大众	0
S33440	哈弗h2	0
S33441	奥德赛	1
S33442	奥迪	0
S33443	广汽传祺	0
S33444	宝来	0
S33445	长安铃木	0
S33446	路虎揽胜	1
S33447	翼虎	0
S33448	骐达	0
S33449	迈腾	0
S33450	cs75	0
S33451	道奇	0
S33452	福特锐界	0
S33453	翼虎	0
S33454	广汽三菱	0
S33454	欧蓝德	0
S33455	宝马	0
S33455	奔驰	0
S33456	雪佛兰	0
S33456	奇瑞	0
S33456	比亚迪	0
S33457	凯翼x3	0
S33457	长安cs35	0
S33458	雅阁	0
S33459	雷克萨斯ct200h	0
S33460	别克	0
S33461	吉利	0
S33461	长城	0
S33461	长安	0
S33461	比亚迪	0
S33462	宝马	0
S33463	丰田	0
S33464	劳斯莱斯	0
S33465	绅宝x65	0
S33466	江淮	1
S33467	君越	0
S33468	斯柯达	1
S33469	轩逸	0
S33469	qq	0
S33470	东风标致301	0
S33471	瑞风s3	0
S33472	速腾	0
S33473	polo	0
S33473	上汽大众	0
S33474	宝马	0
S33475	菲翔	0
S33475	雪佛兰	0
S33475	科鲁兹	0
S33475	菲亚特	0
S33476	科鲁兹	0
S33477	宝马x1	0
S33477	宝马i8	0
S33478	翼虎	1
S33479	雅阁	0
S33480	北汽幻速s3l	0
S33481	奇骏	0
S33482	五菱	0
S33483	宝马	0
S33484	宝马3系	0
S33484	夏利	0
S33484	帕萨特	0
S33485	捷豹	0
S33486	锋驭	0
S33486	维特拉	0
S33487	奥迪	0
S33488	君威gs	0
S33489	雷克萨斯lx570	0
S33490	宝马	0
S33491	飞度	0
S33492	长安	0
S33493	广汽丰田	0
S33494	东风雪铁龙c6	0
S33495	迈腾	0
S33495	高尔夫	0
S33496	别克	0
S33497	ga8	0
S33497	广汽传祺	0
S33498	现代	0
S33499	三菱	0
S33500	卡罗拉	0
S33500	威驰	0
S33501	宝马	0
S33502	丰田	0
S33503	一汽大众	0
S33504	威驰	0
S33505	奇骏	0
S33506	大众	0
S33507	思铂睿	0
S33508	奔驰glc	0
S33508	宝马x3	0
S33509	科迈罗	0
S33509	挑战者	0
S33510	奥迪a6	0
S33511	北汽幻速s6	0
S33512	汉兰达	0
S33512	gs8	0
S33512	锐界	0
S33513	宝马	0
S33514	昂科威	0
S33515	大众	1
S33516	朗行	0
S33517	宝马	0
S33518	宝骏310	0
S33519	帕萨特	0
S33520	骐达	0
S33521	锐界	0
S33522	起亚k5	0
S33522	起亚	0
S33522	k5	0
S33523	福特	0
S33524	雷克萨斯5700	0
S33525	x5	0
S33525	宝马	0
S33526	卡罗拉	0
S33527	沃尔沃	1
S33528	雷克萨斯	0
S33528	丰田	0
S33529	雷克萨斯	0
S33530	凯越	0
S33531	迈腾	0
S33532	骐达	0
S33533	翼搏	0
S33533	锐界	0
S33534	标致308s	0
S33535	f-150	0
S33535	ford	0
S33535	福特	0
S33536	雷凌	0
S33537	雷克萨斯	1
S33538	迈腾	0
S33538	大众cc	0
S33538	帕萨特	0
S33539	天籁	0
S33540	科帕奇	0
S33541	迈锐宝	1
S33542	揽胜	0
S33543	长安	0
S33544	奥迪	0
S33545	途胜	0
S33545	索纳塔	0
S33545	北京现代	0
S33545	名图	0
S33546	速腾	0
S33547	君越	0
S33548	轩逸	0
S33549	众泰	0
S33550	比亚迪	0
S33551	丰田	0
S33552	福特	0
S33553	本田	0
S33554	捷达	0
S33555	bmw	0
S33555	宝马	0
S33556	上汽通用五菱	0
S33556	宝骏310	0
S33556	乐驰	0
S33557	雷克萨斯	0
S33558	江淮	0
S33559	宝骏730	0
S33560	宝骏560	0
S33561	名爵锐腾	0
S33562	明锐	0
S33563	途观	0
S33563	x80	0
S33564	斯柯达	0
S33565	宝马	0
S33566	荣威	0
S33567	别克	1
S33568	别克	0
S33569	宝马	0
S33570	本田	0
S33570	福特	0
S33571	科鲁兹	0
S33572	奔驰威霆	0
S33573	汉兰达	0
S33573	奥迪q3	0
S33574	k5	0
S33575	大众	1
S33576	斯柯达	0
S33577	凯美瑞	0
S33578	世代全顺	0
S33578	江铃	0
S33578	奔驰唯雅诺	0
S33579	昂科威	1
S33580	宝马530le	0
S33581	汉兰达	0
S33582	长城	0
S33582	大发	0
S33584	捷豹	0
S33585	北京现代悦纳	0
S33586	宝马	0
S33587	途胜	0
S33588	前途k50	0
S33589	宝骏	0
S33590	夏利	0
S33590	宝马	0
S33591	科帕奇	0
S33592	皇冠	0
S33592	a6	0
S33593	bmwx2	0
S33593	宝马	0
S33594	昂科拉	0
S33595	大众	1
S33596	宝马	0
S33597	海马s5	1
S33598	大众	0
S33599	爱丽舍	0
S33600	蒙迪欧致胜	0
S33600	蒙迪欧	0
S33601	自由侠	0
S33601	天籁	1
S33602	雪佛兰	0
S33603	奥迪	0
S33604	野马	0
S33604	福特	0
S33605	c6	0
S33606	cdx	0
S33606	讴歌	0
S33607	丰田c-hr	0
S33608	宝来	0
S33609	高尔夫r	0
S33610	雷克萨斯nx200	0
S33611	捷达	0
S33611	陆地巡洋舰	0
S33611	切诺基	0
S33612	威驰	0
S33613	奥迪	0
S33613	q5	0
S33614	朗逸	0
S33615	宝骏730	0
S33616	锐界	0
S33617	suburban	0
S33618	英朗	0
S33619	东风雪铁龙	0
S33619	c6	0
S33620	宝马220i	0
S33621	天籁	0
S33622	沃尔沃	0
S33623	别克威朗	0
S33624	宝骏560	1
S33625	丰田雅力士	0
S33626	福特蒙迪欧	0
S33627	大众	0
S33628	c-hr	0
S33628	丰田	0
S33629	秀尔	0
S33630	君越	0
S33631	宝马	0
S33632	一汽丰田	0
S33633	标致508	0
S33634	比亚迪	0
S33635	高尔夫4	0
S33636	斯柯达	0
S33636	kodiaq	0
S33637	凯美瑞	0
S33637	天籁	0
S33638	雪铁龙	0
S33639	长安	0
S33640	别克	0
S33641	本田	0
S33642	奥迪q3	0
S33643	迈腾	0
S33644	东风雪铁龙	0
S33645	轩逸	0
S33646	骐达	0
S33647	力帆迈威	0
S33648	野马	0
S33649	荣威	0
S33650	斯巴鲁	1
S33651	本田奥德赛	0
S33652	奥迪	0
S33653	ds6	1
S33653	雪铁龙	0
S33654	科鲁兹	0
S33655	凯越	1
S33656	东风日产	0
S33657	途安l	0
S33658	桑塔纳	0
S33659	朗逸	0
S33660	雷克萨斯	0
S33661	科雷傲	0
S33662	普拉多	0
S33662	威驰	0
S33662	丰田	0
S33663	威驰	0
S33664	雷克萨斯	0
S33665	梅赛德斯-奔驰	0
S33665	奔驰	0
S33666	英菲尼迪	0
S33666	雷克萨斯	0
S33667	陆风	0
S33668	众泰	0
S33669	雅阁	0
S33670	宝马5	0
S33670	酷路泽	0
S33671	大众	0
S33672	奥迪a8l	0
S33673	兰德酷路泽	0
S33673	一汽丰田	0
S33674	雪佛兰	0
S33675	奥迪	0
S33676	北汽	0
S33676	绅宝x35	0
S33677	英朗	0
S33678	比亚迪	0
S33679	奥迪	1
S33680	速腾	1
S33681	奥迪a6	0
S33682	梅赛德斯-奔驰斯宾特sprinter	0
S33683	奥迪	0
S33684	本田	0
S33684	宝马	0
S33684	克莱斯勒	0
S33684	马自达	0
S33684	日产	0
S33684	丰田	0
S33684	福特	0
S33685	威驰	1
S33686	奥迪	0
S33686	奥拓	0
S33687	奥迪a4	0
S33688	大众	0
S33688	宝来	0
S33689	福特f-150	0
S33690	凌特sprinter	0
S33691	宝马	0
S33692	智跑	0
S33693	逍客	0
S33694	普拉多	0
S33695	宝马	0
S33695	奔驰	0
S33696	智跑	0
S33697	凯美瑞	0
S33698	荣威360	0
S33699	捷达	0
S33700	凯美瑞	0
S33701	起亚	0
S33702	路虎	0
S33702	宾利	0
S33703	东风标致	0
S33704	雅阁	0
S33705	幻速s3l	1
S33706	别克	0
S33707	福特	0
S33708	昂克赛拉	0
S33709	上汽大众	0
S33709	途安l	0
S33710	玛莎拉蒂	0
S33711	众泰	0
S33712	凯美瑞	0
S33712	迈锐宝	0
S33713	别克	0
S33714	rav4荣放	0
S33714	rav4	0
S33715	马自达阿特兹	0
S33716	奥迪a6l	0
S33717	奔驰b级	0
S33718	朗逸	0
S33719	奥迪q5	0
S33720	长安	0
S33721	别克	1
S33722	东风风光330	1
S33723	途观	0
S33724	桑塔纳	0
S33725	吉利	0
S33725	帝豪gl	0
S33726	昂科拉	1
S33727	比亚迪	0
S33728	卡罗拉	0
S33728	丰田	0
S33729	明锐	0
S33730	科鲁兹	1
S33731	丰田	0
S33732	xts	0
S33733	途观	0
S33734	金欧诺	0
S33734	欧诺	0
S33734	长安	0
S33735	五菱宝骏	1
S33736	奥迪	0
S33737	雷克萨斯lx570	0
S33738	科鲁兹	0
S33739	致炫	0
S33739	雷凌	0
S33739	雅力士	0
S33739	逸致	0
S33740	长安	0
S33741	迈锐宝	0
S33742	锋驭	0
S33743	启辰	0
S33744	丰田	0
S33745	别克	1
S33746	奥迪	0
S33747	长安	0
S33748	辉腾	0
S33749	明锐	0
S33750	斯柯达明锐	0
S33751	奥迪	0
S33752	福特	0
S33753	朗逸	0
S33754	雪铁龙	0
S33755	逍客	0
S33756	雷诺	0
